stkcd,year,ind,grev,lev,roa,roegrate,peratio,soe,saction,lnassets,loss,ndts,complex
600807,2004,F52,-0.321712,0.921968,-0.099618,-0.553757,-7.556491,0,4,19.89140997085153,0,0.026346739860015195,0.38031207639044534
600807,2005,F52,0.239333,0.986522,-0.061318,-0.789892,-6.896336,0,2,20.08734804760746,0,0.013029368702268005,0.48792590431365995
600807,2006,F52,7.468144,0.66792,0.060694,40.150718,16.206483,0,1,20.600258908150956,1,0.006775457802864162,0.7288819566347066
600807,2007,K70,0.058865,0.709883,0.078065,0.282682,22.533902,0,1,20.984303340116792,1,0.005142790985469954,0.6653293988438458
600807,2008,K70,0.143174,0.619155,0.014905,0.046158,30.941226,0,0,20.75732022374221,1,0.005294863200436709,0.7276359299282121
600807,2009,K70,-0.707664,0.704248,-0.053691,-0.164835,-51.365052,0,1,20.830064595037566,0,0.006108064525991612,0.7694675365135558
600807,2010,K70,7.594195,0.763334,0.068598,0.305118,22.132871,0,1,21.31922876382207,1,0.002884919746766855,0.7781079320924966
600807,2011,K70,-0.390317,0.726176,0.023978,0.267556,51.841275,0,0,21.410484806334306,1,0.002713555305793516,0.8402972453000668
600807,2012,K70,0.136691,0.753539,0.006003,0.134996,170.410694,0,1,21.642396261474193,1,0.002037042069614642,0.7614540798877274
600807,2013,K70,0.553468,0.783941,0.006034,0.019199,133.886331,0,6,21.7930657767773,1,0.0018479143489596853,0.6936326409000078
600807,2014,K70,0.118087,0.801855,0.023804,0.145137,58.914383,0,4,22.015142345544543,1,0.006323847173961606,0.7237285040764908
600807,2015,K70,0.433245,0.68724,0.025812,1.271111,129.437296,0,1,22.37897575020773,1,0.0037287576178870463,0.608677477406485
600807,2016,K70,0.729598,0.795333,0.016982,0.176445,NA,0,4,22.965524850930684,1,0.007498898667219064,0.393749775080127
600808,2002,C31,0.149351,0.307826,0.022707,0.140276,50.710021,1,3,23.564593850074303,1,0.050326044265518156,0.11101870382027464
600808,2003,C31,0.434342,0.431014,0.128485,0.264096,10.85839,1,3,23.994932548145343,1,0.04049317846282554,0.10327931070807905
600808,2004,C31,0.700728,0.443381,0.12413,0.167789,7.123827,1,4,24.17202070365863,1,0.0575467658188756,0.16267932478277708
600808,2005,C31,0.19847,0.510785,0.08213,0.086114,6.101097,1,2,24.383704068290662,1,0.05367369022135284,0.1456395382733764
600808,2006,C31,0.069718,0.627434,0.049818,0.074275,12.443357,1,1,24.72773796363318,1,0.04299129573485165,0.13280104513302604
600808,2007,C31,0.475687,0.670027,0.040912,0.147944,26.340402,1,1,24.987116031940694,1,0.04642251192828884,0.14970561052815023
600808,2008,C31,0.407033,0.598953,0.010654,0.130955,34.015588,1,0,24.915108420900324,1,0.06969619092992682,0.15836201999290164
600808,2009,C31,-0.27224,0.600129,0.007961,0.024796,72.843053,1,1,24.942539786936255,1,0.07158067175071421,0.1443237934042478
600808,2010,C31,0.253011,0.600616,0.017259,0.029939,22.036856,1,1,24.973258887948266,1,0.06929313598312069,0.19327563936557568
600808,2011,C31,0.336422,0.643303,0.002506,0.033358,100.781,1,0,25.11910943767996,1,0.054074373839251205,0.19744709460909438
600808,2012,C31,-0.143223,0.664364,-0.048342,-0.118229,-4.214529,1,1,25.05414606169469,0,0.04694783844079844,0.16659216486282075
600808,2013,C31,-0.007466,0.639652,0.002823,0.007329,62.217229,1,6,24.990403533846205,1,0.05411391501251875,0.15214654845802003
600808,2014,C31,-0.189955,0.622114,0.003763,0.007407,116.947632,1,4,24.950262704821785,1,0.05337138583801202,0.13925980938816718
600808,2015,C31,-0.245934,0.667892,-0.077952,-0.198838,-4.752125,1,1,24.857703583451094,0,0.055487047979834093,0.1091272187150031
600808,2016,C31,0.07019,0.666687,0.019529,0.064552,17.341457,1,4,24.91663384338653,1,0.051948674295350425,0.17220770611430028
600809,2002,C15,0.188626,0.234189,0.014723,0.007846,168.571191,1,3,20.7505744385105,1,0.03266844172048109,0.42837115435711
600809,2003,C15,0.214587,0.213609,0.052694,0.069842,51.846809,1,3,20.791566669829876,1,0.03102639045075939,0.39946893488958146
600809,2004,C15,0.337901,0.245067,0.098309,0.079636,23.230191,1,4,20.909015927097137,1,0.024260183733764876,0.3567032641506273
600809,2005,C15,0.279884,0.252959,0.132691,0.096758,20.639779,1,2,21.011883770343694,1,0.02294248011630958,0.35266040588962594
600809,2006,C15,0.417181,0.272275,0.212774,0.209458,42.155881,1,1,21.228252298739577,1,0.01888396800544781,0.29838278099288595
600809,2007,C15,0.216083,0.256781,0.233838,0.162759,38.369584,1,1,21.357980311748282,1,0.015946565262853256,0.35013176903468857
600809,2008,C15,-0.142016,0.24958,0.157231,0.13219,14.930436,1,0,21.472492292869106,1,0.016533396295385902,0.3455487808776647
600809,2009,C15,0.352746,0.285597,0.198061,0.12898,40.587208,1,1,21.642991904890764,1,0.015258268780213012,0.3400811185473182
600809,2010,C15,0.407368,0.404014,0.201839,0.149241,49.289041,1,1,21.963322962432475,1,0.011676490965865281,0.3014025344461023
600809,2011,C15,0.487804,0.474462,0.220987,0.253299,29.565219,1,0,22.314896821319202,1,0.007953386221227453,0.25914980117348696
600809,2012,C15,0.443527,0.406984,0.251656,0.404171,26.004522,1,1,22.53354521587864,1,0.008570756907437822,0.23587105411075796
600809,2013,C15,-0.060438,0.333612,0.165216,0.069405,16.958156,1,6,22.483997998863632,1,0.010992787067071661,0.3211137932808485
600809,2014,C15,-0.356672,0.3198,0.061688,0.015359,55.380473,1,4,22.478724639266737,1,0.01244593634794684,0.3283060659815801
600809,2015,C15,0.054261,0.32973,0.08674,0.142171,30.794862,1,1,22.626361927985087,1,0.011237134489975363,0.28758465988252424
600809,2016,C15,0.066946,0.347812,0.090854,0.076032,33.766229,1,4,22.72699015665125,1,0.018828314913086668,0.26701425919363203
600810,2002,C28,0.171455,0.183715,0.001893,-0.008944,492.770413,1,3,22.14559668541081,1,0.050815425422023795,0.39120283749547186
600810,2003,C28,0.066944,0.166072,0.002169,0.001925,403.80693,1,3,22.12613576271787,1,0.05034023368573636,0.37131403672737856
600810,2004,C28,0.144766,0.160265,0.007443,0.003329,88.460851,1,4,22.12252049096995,1,0.05008874280689831,0.3398807510498046
600810,2005,C28,0.178188,0.254358,0.008453,0.019917,64.132894,1,2,22.26108259505363,1,0.04156187794423943,0.3000049778087685
600810,2006,C28,0.458051,0.43552,0.003139,-0.175621,127.151973,1,1,22.346297499468164,1,0.040471190926660607,0.18941560461750512
600810,2007,C28,0.585504,0.48754,0.015716,0.099356,68.512533,1,1,22.53770417172359,1,0.032409620604246216,0.1388317025767986
600810,2008,C28,0.006716,0.571947,-0.025933,-0.130915,-12.591397,1,0,22.577365116605726,0,0.03432335979673081,0.12828796752735547
600810,2009,C28,0.359754,0.589232,0.00181,0.000005,473.612359,1,1,22.618588794445337,1,0.035097240987300805,0.147448176591292
600810,2010,C28,1.020473,0.642804,0.004254,-0.001806,144.174736,1,1,22.75652702846517,1,0.03733546009236371,0.13631695487004022
600810,2011,C28,0.223594,0.683178,0.001039,-0.008391,424.101766,1,0,22.868044252909183,1,0.04434176474740753,0.1347845797518597
600810,2012,C28,0.120096,0.75528,-0.036069,-0.13417,-7.392499,1,1,22.98220471784034,0,0.033502720558703805,0.12316639820852779
600810,2013,C28,-0.140591,0.64941,0.002825,-0.008256,122.353261,1,6,22.61441061377919,1,0.03268446827985466,0.16387663427501692
600810,2014,C28,-0.35058,0.67355,0.011105,0.112132,37.038285,1,4,22.792029661035226,1,0.02527199728768777,0.1867716151487104
600810,2015,C28,-0.15234,0.668858,0.008453,0.050725,59.294397,1,1,22.82723741897808,1,0.02379826240280619,0.16466884890742584
600810,2016,C28,0.241225,0.712048,0.011691,0.045383,43.079997,1,4,23.011376207269993,1,0.019711759215169416,0.14420053954704326
600811,2002,S90,-0.122602,0.412903,0.025963,-0.251248,29.528192,0,3,22.296119647502877,1,0.012498642010454879,0.2879955204798412
600811,2003,S90,0.500506,0.520457,0.01783,0.101873,43.839891,0,3,22.595487902913018,1,0.011404290271599,0.18943877199836656
600811,2004,S90,0.290318,0.527212,0.012454,0.056485,34.149159,0,4,22.664622205119368,1,0.016983037036996503,0.09627628359064112
600811,2005,S90,-0.000454,0.524267,0.009805,0.014981,40.970648,0,2,22.673280920361336,1,0.018218591599622042,0.08812754457269238
600811,2006,S90,-0.150328,0.512727,0.015295,0.045313,71.48675,0,1,22.693630270124437,1,0.018036929379228347,0.09930385541880232
600811,2007,S90,-0.004405,0.444888,0.012493,0.314349,224.557577,0,1,22.83662659223762,1,0.015641680297708762,0.05885191972908232
600811,2008,S90,-0.444692,0.424064,0.034545,0.025951,18.445217,0,0,22.82541952858963,1,0.014189126751466791,0.023503506178508403
600811,2009,S90,-0.020863,0.407697,0.015753,0.188625,84.685232,0,1,22.970195404104246,1,0.013572581614223159,0.02471158318241095
600811,2010,S90,1.185111,0.511231,0.015782,0.017656,78.399951,0,1,23.179826147889464,1,0.013394884582569419,0.07045848294464997
600811,2011,S90,0.389706,0.501235,0.051814,0.137662,14.318072,0,0,23.288556816663803,1,0.009162255727132534,0.06532147568722013
600811,2012,F51,0.573211,0.493292,0.05809,0.157377,11.20116,0,1,23.418913516965084,1,0.004101916542374348,0.1213432322584936
600811,2013,F51,0.270634,0.467894,0.064242,0.200688,10.278755,0,6,23.55289911249219,1,0.0036973379171121178,0.09146463274544928
600811,2014,F51,-0.300187,0.46407,0.054575,0.181237,15.766557,0,4,23.71230112028739,1,0.007246264900937967,0.07160469608361175
600811,2015,F51,0.079714,0.494745,0.023837,0.007977,29.530274,0,1,23.779186547366717,1,0.006348014059699858,0.05243416634814302
600811,2016,F51,0.02073,0.585464,0.020967,0.839343,28.356327,0,4,24.586497388887295,1,0.003867869157009458,0.24300437008423542
600812,2002,C27,0.058566,0.61664,0.025877,-0.012271,30.818131,1,3,22.663299804299065,1,0.03143468159302997,0.4220941793507457
600812,2003,C27,0.195746,0.620723,0.039057,0.032797,21.12628,1,3,22.706279707435943,1,0.030935136915521834,0.41335738769227515
600812,2004,C27,0.14836,0.774051,0.009787,-0.375809,41.647002,1,4,22.752937394333568,1,0.030409155718478683,0.3940814668684964
600812,2005,C27,-0.036921,0.791854,-0.023564,-0.152185,-9.425849,1,2,22.669915173735145,0,0.03624568214592041,0.4028913269907378
600812,2006,C27,-0.094114,0.80155,0.008186,-0.046614,42.860392,1,1,22.669882415278938,1,0.03827691754022915,0.35206287543811443
600812,2007,C27,0.178555,0.781804,0.010795,0.047218,155.58715,1,1,22.62116093950096,1,0.03915434624926693,0.3342305000539746
600812,2008,C27,0.158084,0.762647,0.039965,0.147431,22.79063,1,0,22.67453134315809,1,0.03803307544517362,0.2657374289062519
600812,2009,C27,-0.00579,0.877973,-0.055155,-0.466642,-30.395716,1,1,22.711271511682522,0,0.03767388021648823,0.20106498844459228
600812,2010,C27,1.10683,0.870433,0.031713,0.326383,61.72132,1,1,22.933775254063836,1,0.029790534992883647,0.22801849380861774
600812,2011,C27,0.179855,0.88338,0.013731,0.111896,47.621113,1,0,23.145118621882414,1,0.024936100565821833,0.22324990046601684
600812,2012,C27,-0.083304,0.691443,0.001117,2.179893,545.121061,1,1,23.328981141400646,1,0.021700519830091913,0.19746602783710532
600812,2013,C27,0.117964,0.715258,0.000676,-0.007722,727.596452,1,6,23.401549955520668,1,0.024613231388399617,0.22775212748185403
600812,2014,C27,-0.244182,0.662923,0.002111,0.265426,317.524407,1,4,23.46823163607964,1,0.0269318067257645,0.20268448986747017
600812,2015,C27,-0.159395,0.670585,0.00322,0.004467,276.126481,1,1,23.495681422573913,1,0.02518310941582462,0.18572093724795288
600812,2016,C27,0.022773,0.678854,0.00318,0.00409,197.725824,1,4,23.525186032010264,1,0.026139876426572724,0.17035311829357175
600814,2002,F52,-0.024191,0.51812,0.002976,-0.013077,553.296797,1,3,20.50561021386922,1,0.035276592214035576,0.13545224477047055
600814,2003,F52,0.095173,0.507531,0.005302,0.009647,235.156298,1,3,20.493474849176845,1,0.035554721096101964,0.09326729704710865
600814,2004,F52,-0.004898,0.47623,0.01079,0.015673,106.762594,1,4,20.447404903107053,1,0.03588602713864163,0.07855320989395147
600814,2005,F52,0.152876,0.448038,0.017522,0.048357,72.125377,1,2,20.44220290530127,1,0.033088902537206144,0.1443264980032371
600814,2006,F52,-0.022639,0.439708,0.060082,0.109299,33.414615,1,1,20.5309522839305,1,0.03338453929540418,0.07056593357419585
600814,2007,F52,0.290339,0.485852,0.067754,0.121922,50.625983,1,1,20.731941361519826,1,0.02489347806396352,0.060575046645614354
600814,2008,F52,0.119315,0.474794,0.075603,0.069212,17.817495,1,0,20.777584627202135,1,0.023935660516907212,0.06366303355318137
600814,2009,F52,-0.003168,0.51163,0.055515,0.058748,44.222718,1,1,20.90738798586763,1,0.02966928814692004,0.04656919063657124
600814,2010,F52,0.161201,0.499529,0.05339,0.106956,39.334613,1,1,20.984527089473676,1,0.035170028205131904,0.04778678100040093
600814,2011,F52,0.114395,0.475525,0.056496,0.109948,24.244346,1,0,21.041991745566744,1,0.02813366582512726,0.03855387780095163
600814,2012,F52,-0.028881,0.447879,0.055394,0.076622,NA,1,1,21.0644516329861,1,0.02831828555080505,0.037622945947609135
600814,2013,F52,-0.021864,0.363143,0.046868,0.054317,34.732237,1,6,20.974565860901354,1,0.03294128618138422,0.03926963072070971
600814,2014,F52,1.883798,0.450909,0.083974,2.04459,16.56472,1,4,22.236213929173957,1,0.022364565043899224,0.02185263634436975
600814,2015,F52,-0.113726,0.402065,0.078699,0.093121,24.627552,1,1,22.240032232341605,1,0.022095339833934254,0.021757709093017243
600814,2016,F52,-0.023231,0.394673,0.065844,0.107098,25.881134,1,4,22.329487643852882,1,0.020347289814548752,0.02157401787802084
600815,2002,C35,0.561112,0.436952,0.038527,0.013974,65.386999,1,3,21.087568284180794,1,0.018893581728049755,0.420619003490525
600815,2003,C35,0.547256,0.530918,0.047791,0.098569,32.400995,1,3,21.36416388118426,1,0.0143277466601186,0.4787138647242585
600815,2004,C35,0.113877,0.546858,0.028951,0.01704,30.435188,1,4,21.415634098727875,1,0.014047362914499354,0.5533658689227141
600815,2005,C35,0.09793,0.563727,0.01609,0.037262,33.370632,1,2,21.49015518779845,1,0.013499490682885638,0.5741442251819775
600815,2006,C35,0.07806,0.586482,0.023963,0.022242,42.087883,1,1,21.56571991714842,1,0.013051134510862204,0.623710362555602
600815,2007,C35,0.499173,0.66768,0.056594,0.696604,36.143411,1,1,22.312952506464132,1,0.009259487753660136,0.45524844519316987
600815,2008,C35,0.161404,0.636723,0.03787,0.102477,17.140726,1,0,22.321443155399397,1,0.011064245733960214,0.5732896118166761
600815,2009,C35,-0.097456,0.649732,0.021207,0.09595,50.941984,1,1,22.449531997995003,1,0.012401244486069883,0.5036347696458351
600815,2010,C35,0.943318,0.599497,0.090457,0.641177,17.799148,1,1,22.810923107411877,1,0.01052393021326856,0.5329972176268832
600815,2011,C35,0.160672,0.644854,0.059714,0.166044,10.981889,1,0,23.084732756606577,1,0.009926386898702377,0.6177658148536231
600815,2012,C35,-0.320396,0.595413,0.010993,0.261215,54.568335,1,1,23.18647084824732,1,0.010814697612914587,0.5686387881911195
600815,2013,C35,-0.202755,0.64388,-0.051056,-0.130071,-6.387578,1,6,23.174725890688652,0,0.013063526064470072,0.5969377561227486
600815,2014,C35,-0.298256,0.62341,0.001526,0.005907,493.987772,1,4,23.124725538251358,1,0.014073283334338871,0.6286978147147825
600815,2015,C35,-0.327135,0.666229,-0.095328,-0.235851,-9.141122,1,1,22.97643557060225,0,0.01653225677826666,0.6287026040460707
600815,2016,C35,0.056422,0.935366,-0.310901,-0.844091,-2.312351,1,4,22.759669550229198,0,0.019259693461440543,0.48642625731138533
600816,2002,J67,-1.085244,0.708834,0.002024,-0.152773,621.949317,0,3,21.241631156436878,1,0.0023281848885458086,0.20497416516496086
600816,2003,J67,-8.539068,0.718237,-0.018229,-0.005577,-68.774116,0,3,21.26886362043889,0,0.0017546684383552287,0.1568156412295382
600816,2004,J67,-0.779333,0.738608,0.003396,0.060935,243.657507,0,4,21.403059437499667,1,0.00818737344131603,0.0944288688374311
600816,2005,J67,0.395506,0.670165,0.003436,-0.238528,211.407899,0,2,20.897988397698228,1,0.019013297669305183,0.03810081067161018
600816,2006,J67,0.517075,0.555362,-0.068309,-0.199021,NA,0,1,20.377399591567194,0,0.009568682502521403,0.048590349605530714
600816,2007,J67,0.965777,0.627088,0.03027,-0.401465,809.923653,0,1,20.04004706086064,1,0.018203331326785706,0.12401473070873013
600816,2008,J67,-0.269495,0.572307,0.062009,0.140909,184.802545,0,0,20.034808230126433,1,0.01776652351055111,0.14110277574666133
600816,2009,J67,0.174837,0.535143,0.085499,0.280215,191.85695,0,1,20.19851391740887,1,0.015082376771254784,0.12324119484389376
600816,2010,J67,0.2198,0.476499,0.145792,0.310578,NA,0,1,20.350171959725145,1,0.012347370077949275,0.07419634436300004
600816,2011,J67,-0.242563,0.399236,0.244067,0.553275,30.883037,0,0,20.652875333297917,1,0.009647184744195578,0.065767902348582
600816,2012,J69,-0.568871,0.337036,0.108868,0.126166,58.431201,0,1,20.673174598221436,1,0.009023838458668953,7.167502661413383e-4
600816,2013,J69,39.812488,0.459678,0.219158,0.371393,23.143858,0,6,21.19355788459556,1,0.0064791765792239575,0
600816,2014,J69,1.161564,0.389075,0.449467,1.086855,13.035057,0,4,21.806407096705918,1,0.0018630805856231882,0
600816,2015,J69,0.4395,0.311174,0.28435,2.495949,23.401229,0,1,22.937997514535965,1,7.996624521823117e-4,0
600816,2016,J69,0.816669,0.282736,0.21453,1.174408,16.128233,0,4,23.674298559109726,1,4.6430189497496867e-4,0
600817,2002,S90,1.688495,0.795437,0.03989,0.157183,48.908158,0,3,20.526170517004868,1,0.0057431455216533644,0.7432372454947765
600817,2003,S90,0.162754,0.796634,0.050478,0.282551,23.29848,0,3,20.780889760697583,1,0.013470395940774404,0.8066405668034993
600817,2004,S90,0.461344,0.826935,0.041155,0.501822,17.498532,0,4,21.34890828658163,1,0.005838876787128678,0.7065168438186737
600817,2005,S90,0.404752,0.787744,0.040969,0.205007,11.98651,0,2,21.331266805287704,1,0.002776042299266912,0.8422737803910354
600817,2006,S90,0.183879,0.865062,0.037184,0.261389,10.610924,0,1,22.01645796066221,1,0.0013313900812288902,0.9331795638559888
600817,2007,S90,-0.152872,0.966228,-0.051408,-0.525462,-6.624652,0,1,22.656229130566935,0,6.63712780874224e-4,0.976423015437359
600817,2008,S90,-0.994857,20.246714,-0.830845,-12.580172,-0.095482,0,0,18.7600594911479,0,0.02687802117846075,0.018755837659883926
600817,2009,S90,-0.440502,27.919909,-3.001192,0.141402,-2.445815,0,1,18.556790744358377,0,0.024184634327621156,0.009260895791708811
600817,2010,S90,0.195422,18.939841,1.380152,-0.393853,NA,0,1,18.461999866404053,1,0.02355236503068889,0.012445868744848902
600817,2011,S90,-0.054136,18.837526,0.072903,-0.047546,NA,0,0,18.41900618946829,1,0.02425761270231724,0.01443325514703568
600817,2012,S90,1.496655,0.669045,4.090978,-1.142316,NA,0,1,20.456377231074196,1,0.0035109948822045368,0.0038295466607932175
600817,2013,S90,0.239122,0.671427,0.013683,0.042377,110.873106,0,6,20.50510236542386,1,0.002042374617678864,6.277860276292749e-4
600817,2014,S90,-0.397939,0.511172,-0.041825,-0.085764,-64.432652,0,4,20.018185754465414,0,0.003226932046632424,0
600817,2015,S90,-0.611798,0.395838,-0.062597,-0.110127,NA,0,1,19.689675988183296,0,0.001897972891155903,0
600817,2016,S90,-0.552464,0.243794,-0.013541,-0.40201,-939.910972,0,4,18.951023724917125,0,5.137574210799456e-4,NA
600818,2002,C37,0.487817,0.703244,0.101152,0.625988,61.985405,0,3,20.087561174653818,1,0.01633417213899478,0.38734522710999353
600818,2003,C37,0.59118,0.69946,0.070382,0.211207,44.986614,0,3,20.266507768029587,1,0.016010421185576343,0.39536856658705394
600818,2004,C37,0.2557,0.629342,0.073317,0.378134,26.803381,0,4,20.37753889688237,1,0.01311662791582282,0.32083097897664153
600818,2005,C37,0.00376,0.611668,0.04383,0.073293,48.736178,0,2,20.40168890921032,1,0.013787211454437393,0.33989039347052236
600818,2006,C37,-0.060597,0.61372,0.028147,0.140698,79.682071,0,1,20.538628727408252,1,0.01320475900271727,0.37184877160603164
600818,2007,C37,-0.000974,0.533676,0.023591,0.021852,208.900451,0,1,20.37192607984001,1,0.02130733171610745,0.21200592679209876
600818,2008,C37,-0.31011,0.531022,0.018217,0.042451,204.927571,0,0,20.407825411571046,1,0.016705421791376452,0.18741918575669564
600818,2009,C37,-0.146247,0.536683,0.054725,0.021803,131.375892,0,1,20.441539792360544,1,0.01527861752389479,0.1715974863038918
600818,2010,C37,0.035782,0.503801,0.028393,0.054835,218.958432,0,1,20.42635728782913,1,0.018425442488920755,0.12078430343674959
600818,2011,C37,0.068852,0.474936,0.031888,0.031836,113.511796,0,0,20.401155247376355,1,0.028509746962614546,0.14212824060967047
600818,2012,C37,-0.207396,0.450943,0.02224,0.068073,211.526218,0,1,20.42232864317477,1,0.033239990069953866,0.13302614192380668
600818,2013,C37,0.232496,0.444406,0.038251,-0.00147,143.330074,0,6,20.409022080174097,1,0.0353737001423139,0.12129595651449497
600818,2014,C37,0.003879,0.450462,0.019298,-0.001427,535.723261,0,4,20.41855361385076,1,0.039189911696809424,0.17201623291633258
600818,2015,C37,-0.009576,0.421612,0.048736,0.348747,415.196405,0,1,20.666562956993968,1,0.03710208981536495,0.1407084524595564
600818,2016,C37,0.037705,0.364945,0.085827,0.173533,127.910657,0,4,20.73311496663931,1,0.03303008484050632,0.09922613672770561
600819,2002,C30,0.036945,0.180484,0.05421,0.009713,57.394586,1,3,21.451126003413552,1,0.06761351347373482,0.1629121573415335
600819,2003,C30,0.093717,0.21692,0.064518,0.119583,46.444217,1,3,21.609560935518225,1,0.057342425184138165,0.13696015413105597
600819,2004,C30,0.401104,0.336636,0.075549,0.116115,19.968989,1,4,21.885326244041575,1,0.0658931701202707,0.13707368934445682
600819,2005,C30,0.109685,0.372612,0.036105,0.11819,21.078535,1,2,22.05279546393021,1,0.05995655446581567,0.18006008651991157
600819,2006,C30,-0.036702,0.477371,0.006492,0.016285,106.058805,1,1,22.251643385570574,1,0.05138937402414419,0.16547497239854633
600819,2007,C30,0.2906,0.504174,0.022721,0.074239,81.215678,1,1,22.375902707467247,1,0.05330256121286203,0.17033283390446155
600819,2008,C30,0.092414,0.591755,0.001121,-0.027523,514.508329,1,0,22.54235110027958,1,0.03927665161751244,0.17551921047825944
600819,2009,C30,-0.13538,0.606074,-0.036722,-0.096609,-28.487393,1,1,22.476455801538883,0,0.0433232855313452,0.12760917033902558
600819,2010,C30,0.24128,0.623202,0.038168,0.072582,40.862895,1,1,22.590977727713707,1,0.04599616751914952,0.13156605744818575
600819,2011,C30,-0.098501,0.631423,0.013289,-0.009279,80.238953,1,0,22.603714285036187,1,0.042963486107961565,0.1250167645590849
600819,2012,C30,-0.046866,0.608238,0.005959,0.048789,106.639592,1,1,22.590346292198348,1,0.04216849458212777,0.13156463689039347
600819,2013,C30,0.079507,0.501935,0.015922,0.422039,53.21079,1,6,22.702361697501143,1,0.0405065868230563,0.12560891012552441
600819,2014,C30,0.150058,0.510463,0.001647,0.081097,619.048847,1,4,22.79760876387743,1,0.044632314998738834,0.15606469539441287
600819,2015,C30,-0.040898,0.576628,-0.060501,-0.108719,-15.106792,1,1,22.82772338306618,0,0.045006375268444546,0.14947929048142133
600819,2016,C30,0.071065,0.51733,0.026967,0.037315,35.806107,1,4,22.733276545891126,1,0.04463142983821591,0.149553773452139
600820,2002,E48,0.116701,0.719476,0.017299,0.053323,38.790589,1,3,22.538066545429032,1,0.03290732460412951,0.3638216947961551
600820,2003,E48,0.188277,0.736025,0.016925,0.064076,31.395736,1,3,22.660978611719173,1,0.045872655017012626,0.3785850804068768
600820,2004,E48,0.201312,0.761697,0.013484,0.049799,23.575959,1,4,22.811887542803916,1,0.035241359377886076,0.3526281198271558
600820,2005,E48,0.010476,0.769519,0.012325,0.04471,NA,1,2,22.889004244601168,1,0.027458900253068946,0.3304730335038046
600820,2006,E48,-0.092119,0.780725,0.013719,0.050658,23.431038,1,1,22.98825995754197,1,0.03290217841776761,0.3426039435317552
600820,2007,E48,0.476047,0.792957,0.018218,0.095925,46.5451,1,1,23.137258139233513,1,0.030871888934631886,0.3076086105204877
600820,2008,E48,0.457576,0.748022,0.02279,0.613155,26.991586,1,0,23.41903714180818,1,0.03168258438662722,0.30916462177130205
600820,2009,E48,0.206525,0.776601,0.022319,0.067529,27.956966,1,1,23.60476787351779,1,0.0333511847779472,0.3017009872648492
600820,2010,E48,0.005981,0.778225,0.029069,0.119243,14.586184,1,1,23.724716963095506,1,0.015328100916912047,0.3623128724575771
600820,2011,E48,-0.06472,0.783977,0.024199,0.093956,11.172043,1,0,23.840793045449207,1,0.021807069581992532,0.3857973724690434
600820,2012,E48,0.549441,0.774155,0.025328,1.284314,9.978448,1,1,24.62239610626148,1,0.011205988870500241,0.26042598722133486
600820,2013,E48,0.068769,0.780782,0.024662,0.121975,8.976492,1,6,24.767268645098287,1,0.009237799534027888,0.2911242092658897
600820,2014,E48,0.081727,0.728638,0.024428,0.276053,18.35057,1,4,24.797653232111678,1,0.00853987326799918,0.3224570190301944
600820,2015,E48,0.054338,0.731488,0.024721,0.058012,22.238299,1,1,24.864604000405404,1,0.008777777925565094,0.30417910357594613
600820,2016,E48,0.075562,0.727666,0.025813,0.080776,20.647399,1,4,24.928150224545693,1,0.007428408032394766,0.3072907533939035
600821,2002,F52,-0.145316,0.526029,-0.043081,-0.098715,-27.116217,1,3,20.96351800486849,0,0.018168691938827402,0.22381147481347108
600821,2003,F52,-0.329524,0.507847,0.004754,0.018728,205.655479,1,3,20.94442922022131,1,0.020877123453334073,0.18845232141660676
600821,2004,F52,-0.009168,0.477882,0.006028,0.010091,128.730282,1,4,20.895365732605466,1,0.02170728108646875,0.1988235078399369
600821,2005,F52,-0.020647,0.510143,0.009037,0.01026,70.5993,1,2,20.96935357138497,1,0.021082104988771715,0.20004787890218198
600821,2006,F52,-0.053356,0.445575,0.006604,0.031475,170.678729,1,1,20.876525620900907,1,0.016261816058976104,0.3222789963671687
600821,2007,F52,0.017709,0.428708,0.004029,0.027993,940.984636,1,1,20.874163508904733,1,0.01601923220199939,0.07620769226800958
600821,2008,F52,-0.234705,0.507786,-0.084927,-0.158738,-11.814766,1,0,20.850300097091843,0,0.0176726197573088,0.07690261609962387
600821,2009,F52,-0.166238,0.585716,0.002789,-0.012708,723.199097,1,1,21.009871325089215,1,0.01498720691707881,0.040483182827137906
600821,2010,F52,0.129788,0.626897,0.00476,0.008146,380.430239,1,1,21.122681123734072,1,0.014864498994492891,0.04112449120727048
600821,2011,F52,0.494119,0.645329,0.005069,0.013931,210.01706,1,0,21.187180408575557,1,0.017907397619482308,0.022942515690102347
600821,2012,F52,-0.153534,0.668529,0.005335,0.016251,194.624976,1,1,21.270949993806163,1,0.018649772202150892,0.013586575852939918
600821,2013,F52,0.14665,0.700204,0.007825,0.026052,141.240145,1,6,21.397107537152156,1,0.014646121641482435,0.009438931167701213
600821,2014,F52,-0.290663,0.688228,0.005447,0.017795,239.785968,1,4,21.37557605933248,1,0.016134463064126997,0.006786629572847723
600821,2015,F52,-0.100729,0.66503,0.002738,0.008512,915.061236,1,1,21.312281797066568,1,0.018319944504129423,0.006770283804883265
600821,2016,F52,-0.505019,0.712535,-0.055508,-0.163607,-49.60597,1,4,21.286563750102125,0,0.01947655912192126,0.004901493527479135
600822,2002,F52,0.405969,0.66356,0.003215,0.01036,1261.448989,1,3,20.631102417165422,1,0.012816966186139105,0.28631604445433123
