stkcd,year,lnfees,opinion_dum,downturn,ind,grev,lev,roa,roegrate,peratio,soe,saction,lnassets,loss,ndts,complex
600896,2015,14.22097566607244,0,1,G55,-0.087913,0.646296,0.012521,-0.206177,125.29269,0,1,22.430987440641807,1,0.030517927035150882,0.027863515437663612
600896,2015,14.22097566607244,0,1,G55,-0.087913,0.646296,0.012521,-0.206177,125.29269,1,1,22.430987440641807,1,0.030517927035150882,0.027863515437663612
600897,2008,13.16158409055761,0,1,G58,0.516599,0.237059,0.138416,-0.042151,16.542619,1,0,21.223957098298463,1,0.0455386738428268,0.1278942102591042
600897,2002,12.611537753638338,0,0,G58,0.057219,0.074063,0.037632,0.025938,56.926927,1,3,20.960504310496113,1,0.04790953385397418,0.2774299176259568
600897,2003,12.611537753638338,0,0,G58,-0.000341,0.027266,0.031476,0.045637,52.603485,1,3,20.955826667760228,1,0.04865703283515044,0.1961839365466461
600897,2004,12.736700896592344,0,0,G58,0.375615,0.046374,0.063238,0.075112,23.174669,1,4,21.04808981091519,1,0.04831654525639069,0.03292542704703258
600897,2005,12.736700896592344,0,0,G58,0.159175,0.039282,0.079025,-0.030746,20.763224,1,2,21.009451870389682,1,0.04567041047285929,0.038095129998284606
600897,2006,12.89921982609012,0,0,G58,0.160124,0.043628,0.10186,0.035902,17.283496,1,1,21.049258032128286,1,0.041971317156546145,0.04058461703225408
600897,2007,12.89921982609012,0,0,G58,0.198331,0.054335,0.138107,-0.008169,29.942786,1,1,21.05231482574158,1,0.04014207969497519,0.06104477764991203
600897,2009,13.16158409055761,0,1,G58,0.192163,0.10889,0.175723,0.178717,18.493355,1,1,21.23309631471884,1,0.05312066858813185,0.09058691540999946
600897,2010,13.38472764187182,0,0,G58,0.094925,0.09722,0.167353,0.174431,14.968203,1,1,21.380868135958654,1,0.04785182090801587,0.07317915948117425
600897,2011,13.527828485512494,0,1,G58,0.186719,0.083895,0.165997,0.182417,10.629085,1,0,21.53377754915771,1,0.04355239704800875,0.06412274789662736
600897,2012,13.89061803045108,0,1,G56,0.12411,0.099732,0.160738,0.175606,9.849776,1,1,21.71299990489551,1,0.037728389709178786,0.06397628117816719
600897,2013,13.89061803045108,0,1,G56,0.120831,0.103813,0.159737,0.13582,9.664331,1,6,21.84489762616247,1,0.03938879330112609,0.05932219470233067
600897,2014,13.944782893668414,0,1,G56,0.078435,0.214192,0.126194,0.082864,14.968604,1,4,22.055943871738734,1,0.03469479341296977,0.049226046372962955
600897,2015,13.944782893668414,0,1,G56,0.05314,0.185016,0.099882,0.076082,17.847788,1,1,22.092813219212694,1,0.04824957538716811,0.04750880578545125
600897,2016,13.944782893668414,0,1,G56,0.060528,0.187639,0.100231,0.091954,16.300329,1,4,22.1840060577189,1,0.04500077708979742,0.049916991615448714
600898,2009,13.122363377404328,1,1,F52,-0.427759,0.650642,-0.055697,-0.001324,-39.271705,0,1,20.01263941482212,0,0.021862162079530918,0.16856057294690868
600898,2011,13.122363377404328,1,1,F52,0.064144,0.539863,0.131351,0.363601,19.23691,0,0,20.17464193567238,1,0.02179179983209486,0.16397196781467216
600898,2003,13.122363377404328,0,0,F52,0.418197,0.35322,0.06545,0.147821,41.480944,0,3,19.913753179443802,1,0.019617810262074722,0.357164301202017
600898,2004,13.217673557208654,0,0,F52,0.285488,0.606968,0.056735,0.106579,29.273628,0,4,20.51314063080773,1,0.009723370967950735,0.19924609846316604
600898,2005,13.122363377404328,0,0,F52,-0.092093,0.703842,0.024113,0.074416,27.76503,0,2,20.867917772488507,1,0.006865067661923369,0.14446501426592975
600898,2007,13.122363377404328,0,0,F52,-0.049483,0.644221,-0.005635,-0.012713,-458.570661,0,1,20.675097020500495,0,0.008568243938807679,0.11253245731345544
600898,2008,13.122363377404328,1,1,F52,-0.142973,0.790434,-0.151602,-0.493051,-7.562736,0,0,20.52502464463889,0,0.00981849926702345,0.11721346629261178
600898,2012,13.217673557208654,0,1,F52,-0.20918,0.503866,0.040476,0.088379,49.440911,0,1,20.184011373344163,1,0.021462688136851777,0.17876741383611522
600898,2013,13.217673557208654,0,1,F52,0.097308,0.492873,0.045927,0.095908,45.500088,0,6,20.25367878076207,1,0.020845738625879462,0.17462655320028383
600898,2014,13.217673557208654,0,1,F52,0.016615,0.447304,0.0507,0.100461,63.814848,0,4,20.263360898399462,1,0.01994103627800259,0.1887704121078738
600898,2016,13.592367006650065,0,1,F52,0.307082,0.832122,0.011741,0.023054,251.223204,0,4,21.529001519123558,1,0.012374643906277221,0.3433268195911325
600900,2004,13.815510557964274,0,0,D44,1.06776,0.338902,0.096858,0.104819,22.722925,1,4,24.223833205806965,1,0.02886760094319027,0.04652074382141381
600900,2005,13.9108207377686,0,0,D44,0.17582,0.435245,0.092113,0.014698,16.968493,1,2,24.39593478109374,1,0.031198671863393465,0.03916781520009352
600900,2006,13.9108207377686,0,0,D44,-0.047065,0.403913,0.090342,0.093213,22.10048,1,1,24.4310612174613,1,0.03261651560362552,0.03202000712178366
600900,2007,13.9108207377686,0,0,D44,0.262736,0.358566,0.09598,0.697748,34.14465,1,1,24.887044468639985,1,0.02719519847045166,0.018423361772992534
600900,2009,13.997832114758229,0,1,D44,0.2507,0.617764,0.041956,0.646895,31.816325,1,1,25.810862172178794,1,0.017792991197530864,0.009631391682716048
600900,2010,14.508657738524219,0,0,D44,0.986398,0.579798,0.05152,0.069444,15.184794,1,1,25.779511642294718,1,0.0371178135477707,0.010582388299999999
600900,2011,14.508657738524219,0,1,D44,-0.053924,0.569111,0.048763,0.03145,13.627104,1,0,25.785860869973376,1,0.037189293746835446,0.010383329662025317
600900,2012,14.77102200299171,0,1,D44,0.245483,0.517581,0.066021,0.097307,10.94935,1,1,25.76669095386566,1,0.03965239691612903,0.012058726141935485
600900,2013,14.77102200299171,0,1,D44,-0.119631,0.477423,0.059515,0.043986,11.495681,1,6,25.733901131042668,1,0.04201052468666667,0.01238253957
600900,2014,14.77102200299171,0,1,D44,0.185048,0.414014,0.079772,0.101754,14.881808,1,4,25.71369842372515,1,0.042322868326530615,0.015265337357142857
600900,2015,14.77102200299171,0,1,D44,-0.098845,0.356643,0.079727,0.060588,19.421515,1,1,25.679092894547672,1,0.043523694992957745,0.014438652778873238
600900,2016,14.621986423831222,0,1,D44,1.019029,0.569995,0.069398,0.406884,13.302273,1,4,26.423709410337096,1,0.04120221939130435,0.011871364518729097
600917,2015,14.27293540500315,0,1,D45,0.035575,0.52517,0.05132,0.054023,60.873588,1,1,22.791565608106886,1,0.027124575584995463,0.05032115979710171
600917,2015,14.27293540500315,0,1,D45,0.035575,0.52517,0.05132,0.054023,60.873588,0,1,22.791565608106886,1,0.027124575584995463,0.05032115979710171
600917,2016,14.27293540500315,0,1,D45,-0.073807,0.50555,0.045837,0.064265,55.97992,1,4,22.813361854456687,1,0.027663347796328456,0.041581225525102725
600917,2016,14.27293540500315,0,1,D45,-0.073807,0.50555,0.045837,0.064265,55.97992,0,4,22.813361854456687,1,0.027663347796328456,0.041581225525102725
600959,2016,14.648419680899378,0,1,I63,0.163119,0.313568,0.042521,0.701838,41.091706,1,4,24.17832629479002,1,0.0379590037743287,0.045359256968639176
600960,2010,13.017002861746503,0,0,C37,0.444885,0.611456,0.060291,0.162139,20.578386,1,1,21.4531668909918,1,0.0377717290929798,0.32907665014241094
600960,2011,13.017002861746503,0,1,C37,0.031887,0.556281,0.049245,0.1061,14.004298,1,0,21.421221798264526,1,0.04578366122211587,0.3613021516184712
600960,2005,12.89921982609012,0,0,C37,-0.051277,0.603915,0.006378,0.000478,71.357833,1,2,21.096631563666474,1,0.0399066855270923,0.27023457190791117
600960,2008,13.017002861746503,0,1,C37,0.035415,0.710724,0.013931,0.008956,22.979428,1,0,21.518998433033268,1,0.03929724068306439,0.22910080075931674
600960,2009,13.017002861746503,0,1,C37,-0.154573,0.649704,0.025092,0.082127,32.287476,1,1,21.4065304160695,1,0.04128868526944305,0.29846921724103387
600960,2012,13.458835614025542,0,1,C36,-0.224622,0.547408,0.021066,0.038788,34.831769,1,1,21.43947729287985,1,0.041970858361809034,0.2883299102802444
600960,2013,13.458835614025542,0,1,C36,-0.095045,0.52927,0.029367,0.064414,27.534161,1,6,21.46260774214896,1,0.03821763025092006,0.31845588803278985
600960,2014,13.458835614025542,0,1,C36,-0.078901,0.30124,0.038597,1.11242,36.940786,1,4,21.81541828335545,1,0.02813051463867324,0.2098025778845898
600960,2016,14.077874822431765,0,1,C36,0.725424,0.350598,0.027812,1.082324,59.063303,1,4,22.624755303279077,1,0.01908228175532463,0.12695858683312844
600961,2005,13.122363377404328,0,0,C32,0.462174,0.60111,0.03469,-0.012176,15.323834,1,2,21.53579009799793,1,0.04490108209642537,0.4211385935390652
600961,2009,13.710150042306449,0,1,C32,0.409811,0.660904,0.012436,0.097045,121.850916,1,1,22.575613910557966,1,0.02269988651809314,0.38093835167405693
600961,2010,13.764217263576723,0,0,C32,0.068502,0.668386,0.002804,-0.000662,523.085795,1,1,22.597263222920194,1,0.03198226596897441,0.37522693712452043
600961,2011,13.710150042306449,0,1,C32,-0.07095,0.779251,-0.09121,-0.33838,-8.200968,1,0,22.591143792769827,0,0.03182124691222934,0.35432964831118746
600961,2012,13.710150042306449,0,1,C32,0.044648,0.864121,-0.099907,-0.435863,-8.628657,1,1,22.503950692897597,0,0.03504534612946641,0.34335746962879754
600961,2013,13.710150042306449,0,1,C32,0.3204,0.880663,0.003934,-0.131585,126.329819,1,6,22.492679650982062,1,0.036237027020588994,0.3232647874416069
600961,2014,13.928839243271277,0,1,C32,-0.066018,0.875291,0.006523,0.057116,126.992096,1,4,22.504188339964646,1,0.04354501160476733,0.31394966293709
600961,2015,13.883169206438088,0,1,C32,-0.088169,0.978663,-0.104075,-0.836169,-11.664,1,1,22.46080130004001,0,0.04584527723212082,0.2439746972390729
600961,2016,13.883169206438088,0,1,C32,-0.078824,0.973231,0.003575,0.302368,285.345099,1,4,22.498187306872797,1,0.04627094010744625,0.292262702258142
600962,2007,13.081541382884074,0,0,A01,0.833791,0.689683,0.050364,0.150977,36.208121,1,1,21.558880242086197,1,0.020232126920121267,0.6276382028953356
600962,2008,13.081541382884074,0,1,A01,-0.114701,0.36985,0.03284,0.577191,22.574526,1,0,21.306161486420365,1,0.038345802157611256,0.46018545590863696
600962,2010,13.199324418540456,0,0,A01,0.031354,0.485404,-0.029294,-0.048991,-42.809298,1,1,21.429973688084267,0,0.032680526013539525,0.5700942580467303
600962,2011,13.199324418540456,0,1,A01,0.225845,0.462423,0.035419,0.065294,29.094808,1,0,21.449534836502842,1,0.031015083541813062,0.5863226418102416
600962,2009,13.081541382884074,0,1,A01,-0.334801,0.327064,0.001428,-0.028129,1103.851018,1,1,21.211936645802687,1,0.040119493211586005,0.40843462224998306
600962,2012,13.527828485512494,0,1,C15,0.309878,0.532297,0.02207,0.061776,37.684359,1,1,21.648714606486422,1,0.025966940497951247,0.6026295358848026
600962,2013,13.62918097977278,0,1,C15,-0.169506,0.530641,-0.041544,-0.099743,-16.272581,1,6,21.540105801482802,0,0.032999011699676256,0.5857376884860304
600962,2014,13.62918097977278,0,1,C15,-0.295265,0.583106,-0.057249,-0.121686,-27.106054,1,4,21.52888974669822,0,0.034100017967488495,0.48816812579623087
600962,2015,13.62918097977278,0,1,C15,0.251027,0.477406,0.02329,0.050404,97.709746,1,1,21.35209192979509,1,0.025659555268379368,0.4675047940988227
600962,2016,13.62918097977278,0,1,C15,-0.121916,0.438856,0.00497,0.009182,593.101462,1,4,21.29006039857287,1,0.023669419818917146,0.4305115213489705
600963,2005,12.84792653170257,0,0,C22,0.605893,0.675565,0.028197,0.166262,10.847103,1,2,21.956769493220374,1,0.03606192141263922,0.17237074943503206
600963,2006,13.017002861746503,0,0,C22,0.008778,0.699159,0.01715,0.015468,48.902208,1,1,22.04762134978246,1,0.034400186877175117,0.19287432987078315
600963,2007,13.527828485512494,0,0,C22,0.583158,0.586017,0.01924,1.482017,104.294829,1,1,22.637450760665107,1,0.02833935805311172,0.2622010538854407
600963,2011,13.710150042306449,0,1,C22,0.460712,0.729101,0.009015,-0.009779,25.6634,1,0,23.542921085650015,1,0.034300223813989575,0.28133694924437463
600963,2008,13.458835614025542,0,1,C22,0.103637,0.603439,0.018765,0.044931,24.463589,1,0,22.724396350417482,1,0.029149110758532958,0.30716976709800997
600963,2010,13.710150042306449,0,0,C22,0.569251,0.620977,0.014233,0.523474,54.094436,1,1,23.216897015113464,1,0.027872496150394596,0.23999113544904954
600963,2012,14.187074114396758,0,1,C22,-0.060665,0.677424,-0.013047,0.178491,-19.599454,1,1,23.532563362019673,0,0.030976347053808674,0.311074369543043
600963,2013,14.187074114396758,0,1,C22,0.010253,0.690025,0.001142,0.003174,174.004282,1,6,23.57557847058806,1,0.031979782550933714,0.3137525490779878
600963,2014,14.187074114396758,0,1,C22,-0.00409,0.676124,0.000783,0.001445,413.765472,1,4,23.533153106931852,1,0.03378791046124547,0.35497813921984267
600963,2015,14.28551418721001,0,1,C22,-0.099266,0.664003,-0.023871,-0.028686,-22.014646,1,1,23.46730812762198,0,0.034864252704193605,0.37439902539788666
600963,2016,14.187074114396758,0,1,C22,-0.190675,0.630813,0.001896,0.005403,301.913762,1,4,23.378493761679422,1,0.026962472005620155,0.38806253474565067
600965,2005,12.254862809699606,0,0,A03,-0.086012,0.181282,0.017059,-0.005193,66.587216,0,2,20.20513930210472,1,0.024954010931440507,0.2485697153709577
600965,2008,12.765688433465597,0,1,A03,0.193037,0.230866,0.028659,0.016008,68.867255,0,0,20.334719302275776,1,0.03387935625555751,0.36629504478122055
600965,2009,12.765688433465597,0,1,A03,-0.143978,0.225479,0.007242,-0.012105,403.291564,0,1,20.315562428812676,1,0.03522926237560867,0.36576895659928094
600965,2010,12.765688433465597,1,0,A03,-0.04072,0.257784,-0.051273,-0.081109,-57.796455,0,1,20.273578392985726,0,0.033131925374955934,0.36817314347144076
600965,2011,13.304684934198283,0,1,A03,0.031719,0.24139,0.02299,0.031111,111.548303,0,0,20.28236712940063,1,0.0329516269766311,0.36179276498524665
600965,2012,12.84792653170257,0,1,A03,0.096598,0.283591,0.028214,0.021539,83.394682,0,1,20.360914184802247,1,0.03391117291479357,0.4002860297503395
600965,2013,13.38472764187182,0,1,A03,0.795446,0.236192,0.080553,0.78009,29.936625,0,6,20.873513277321766,1,0.05236689373486933,0.31883768293219716
600965,2014,13.997832114758229,0,1,A03,0.071659,0.249104,0.059376,0.048284,66.435668,0,4,20.93771758857277,1,0.04962733770612487,0.30094929799317804
600965,2015,14.077874822431765,0,1,A03,0.221378,0.192183,0.086143,0.7505,80.271834,0,1,21.42455034249082,1,0.03553931811890517,0.3443787927530985
600965,2016,14.077874822431765,0,1,A03,0.020229,0.325349,0.079796,0.077955,58.109039,0,4,21.679756044368087,1,0.0246740837699413,0.2730985038317255
600966,2009,13.122363377404328,0,1,C22,-0.05685,0.472615,0.043373,0.140297,23.178801,0,1,22.490336907762714,1,0.034022959532535896,0.13709908737707305
600966,2010,13.304684934198283,0,0,C22,0.475072,0.515308,0.030561,0.043711,20.761409,0,1,22.617536826997874,1,0.04647864031191256,0.18929337863640586
600966,2011,13.304684934198283,0,1,C22,0.157294,0.583045,0.023267,0.045337,15.522372,0,0,22.81241183680471,1,0.04183631402809896,0.18416689540967945
600966,2012,13.304684934198283,0,1,C22,-0.062063,0.678501,0.003256,0.009084,78.60324,0,1,23.081436390554522,1,0.03228852926390879,0.1308398193627986
600966,2013,13.710150042306449,1,1,C22,0.143172,0.787769,-0.014052,-0.053915,-13.681621,0,6,23.44133292629076,0,0.026185651601650775,0.14265796579180007
600966,2014,13.997832114758229,0,1,C22,0.221486,0.670753,0.00436,0.312176,64.473039,0,4,23.273888969895964,1,0.03971912144827909,0.15810522233186985
600966,2015,13.997832114758229,0,1,C22,0.010971,0.649021,0.003456,0.009828,140.131211,0,1,23.219749485759433,1,0.04307243546953568,0.19044309987625818
600966,2016,13.997832114758229,0,1,C22,0.104637,0.628759,0.017729,0.049359,23.322536,0,4,23.21180382991962,1,0.0424647572615432,0.17020290844865854
600967,2005,12.429216196844383,0,0,C37,-0.172175,0.561061,-0.01046,-0.031733,-66.558979,1,2,20.812388688287637,0,0.011016368911698134,0.5330123470841555
600967,2006,12.577636201962656,0,0,C37,0.515247,0.613462,0.007829,0.076324,84.754009,1,1,21.013069618480767,1,0.01596042816505391,0.4131340533513428
600967,2007,12.577636201962656,0,0,C37,0.360489,0.604606,0.016725,0.052755,97.913406,1,1,21.041829525655753,1,0.015162058899414113,0.30572356472510076
600967,2008,12.577636201962656,0,1,C37,0.206803,0.595658,0.026589,0.724764,22.561727,1,0,21.5645400978298,1,0.018361992998782228,0.3920857915974954
600967,2009,12.577636201962656,0,1,C37,0.172751,0.493711,0.023179,0.161336,41.526144,1,1,21.48926484496915,1,0.02276727720073527,0.33050222725617817
600967,2010,12.577636201962656,0,0,C37,0.203084,0.516444,0.0307,0.055883,36.528055,1,1,21.589582073908264,1,0.023929372501795488,0.2760489895647038
600967,2011,12.765688433465597,0,1,C37,0.022802,0.569347,0.048131,0.068087,23.107904,1,0,21.771315376594412,1,0.02210839319895415,0.2665591602395318
600967,2012,13.38472764187182,0,1,C37,0.036988,0.371015,0.052777,0.761564,25.205521,1,1,21.958712656574377,1,0.018165490863892658,0.2074877365021928
600967,2013,13.38472764187182,0,1,C37,0.044608,0.322014,0.074578,0.111144,30.270542,1,6,21.98908437623832,1,0.018442822557173787,0.1976475993184426
600967,2014,13.38472764187182,0,1,C37,-0.068635,0.287335,0.058016,0.017068,59.772291,1,4,21.956123072098926,1,0.01920834077849808,0.2622864630307537
600967,2015,13.38472764187182,0,1,C37,-0.328913,0.26826,-0.013609,-0.028485,-321.441906,1,1,21.90081144368137,0,0.01770716991317046,0.3227115698547903
600967,2016,14.077874822431765,0,1,C37,4.024214,0.481088,0.038817,2.074356,46.21239,1,4,23.36759696027561,1,0.01896383322175032,0.14896773073065359
600969,2005,13.217673557208654,0,0,D44,0.389939,0.620577,0.042188,0.152279,15.226112,1,2,21.44400369639903,1,0.024814198113050776,0.16475020443995278
600969,2006,13.319573546692034,0,0,D44,0.198426,0.660725,-0.007871,-0.082167,-51.759868,1,1,21.470106286549424,0,0.03109819653363161,0.1511692245255312
600969,2009,13.652991628466498,0,1,D44,0.151999,0.726333,0.041429,0.367614,22.259021,1,1,21.849383568404924,1,0.03278358492685321,0.028423309018643303
600969,2010,13.652991628466498,0,0,D44,0.170752,0.755265,0.040897,0.131455,23.612193,1,1,22.0846235164185,1,0.030448942279048295,0.022948064318854027
600969,2011,13.77468856344402,0,1,D44,0.100291,0.723632,0.035074,0.209613,22.241942,1,0,22.15336735431442,1,0.032194880468789905,0.02417218929928402
600969,2012,13.9108207377686,0,1,D44,0.129448,0.694897,0.033673,0.261613,12.90019,1,1,22.28684147353975,1,0.033552812886046224,0.026097693053720925
600969,2013,13.946538820370678,0,1,D44,0.047689,0.661315,0.032637,0.242405,15.577235,1,6,22.399471487840803,1,0.03465774145908701,0.030385222919018885
